table_id,state_code,state_name,category,type,description,unit,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
natg-dc-12,DC,District of Columbia,Consumption,Natural Gas,Natural gas total consumption (excluding supplemental gaseous fuels),Billion Btu,12951,13721,14742,15335,16266,17315,17611,21923,22957,25229,26402,27663,28976,28177,27559,26210,29040,26212,26551,30129,27950,29428,29731,29633,29802,29336,29972,31422,33079,33757,29095,31287,33187,33325,31188,33201,34213,34826,31235,32964,34377,30577,33688,33700,33097,33753,29775,33856,32774,34339,33717,33389,29389,33725,35302,33654,30160,30607,32623,31603,27984
natg-de-48,DE,Delaware,Consumption,Natural Gas,Natural gas total consumption (excluding supplemental gaseous fuels),Billion Btu,9351,9708,14999,17082,17826,18742,19845,21948,25069,26949,26949,26981,24569,23408,20772,18975,19662,16261,21263,25758,30783,31576,28694,35491,43852,39443,33594,37254,29928,35883,35620,38967,37201,39346,47255,62738,55934,48140,42322,58089,50175,51817,53782,47971,49722,48639,44787,49932,49749,51651,56086,81710,104421,100682,107051,107819,113552,103121,99416,93442,94009
natg-fl-24,FL,Florida,Consumption,Natural Gas,Natural gas total consumption (excluding supplemental gaseous fuels),Billion Btu,142900,148894,162843,179441,189595,191669,220568,234326,286653,326855,350626,350527,311235,324892,302002,292139,300867,315950,333306,357014,329567,357470,339099,321009,318172,305057,298928,313553,305758,337182,341993,360992,371137,368011,417702,579310,561145,547201,529565,583448,574460,569757,708638,714826,757672,805446,917468,943845,970038,1081725,1180462,1235953,1348390,1245287,1241250,1378089,1414358,1421271,1511134,1578269,1619235
natg-ga-23,GA,Georgia,Consumption,Natural Gas,Natural gas total consumption (excluding supplemental gaseous fuels),Billion Btu,188460,186255,199380,195667,215579,219774,243089,265271,295289,324940,342834,353199,341408,358532,339589,335376,268375,271811,286035,324478,325263,325103,303335,303129,315287,289572,286490,311055,330859,325560,319199,331599,351369,359989,351897,383385,393417,381712,378549,347107,421262,362643,393127,390760,406436,427825,433920,455220,436093,475240,540943,531596,624338,634635,664808,712580,727336,709671,759205,786904,779400
natg-hi-10,HI,Hawaii,Consumption,Natural Gas,Natural gas total consumption (excluding supplemental gaseous fuels),Billion Btu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,0,0,0,0,0,0,0,0,0,0,0,0,76,134,140,137,155,195,179,173,148,167,161,158,187,197,167,196,162,163,192,228,199
natg-ia-25,IA,Iowa,Consumption,Natural Gas,Natural gas total consumption (excluding supplemental gaseous fuels),Billion Btu,193688,211826,221026,220538,244609,249988,244028,278580,303746,325026,351800,347740,347617,369016,371639,348564,313917,281367,238754,292191,270333,253927,238917,223581,238314,191609,163616,157888,196345,178635,172149,188083,179626,196652,198503,210496,223127,208360,184856,201472,203042,193445,194041,197629,198017,210742,207162,264166,297357,283990,278751,277576,266283,306419,311352,302936,317115,376298,431513,433368,396379
natg-id-13,ID,Idaho,Consumption,Natural Gas,Natural gas total consumption (excluding supplemental gaseous fuels),Billion Btu,22776,24808,26709,28366,33014,36092,38992,35929,40387,42389,49411,53152,60084,59296,55285,63776,49843,48269,46570,56792,51646,48107,42849,36833,40341,41115,35450,37780,41551,46904,46786,52741,50382,58294,59069,65687,69191,70801,71912,73361,74518,81804,73482,71754,78273,78118,79041,83904,90550,87072,85075,83947,90339,107089,93610,107871,110344,115899,115833,133257,129363
natg-il-11,IL,Illinois,Consumption,Natural Gas,Natural gas total consumption (excluding supplemental gaseous fuels),Billion Btu,536127,576551,624035,655743,737326,778662,868621,979649,1027219,1121210,1203225,1260009,1237471,1176722,1175830,1123588,1204616,1199778,1196435,1170615,1076174,1053097,996628,956269,1056089,979924,920227,873837,972786,1007747,951868,999478,1003295,1043124,1038608,1093289,1136534,1095556,975542,1011875,1040261,958425,1051213,1001534,955972,972710,896138,968652,1003219,956553,962240,986310,939024,1063511,1108134,1011357,1045034,1034583,1127424,1180447,1153733
natg-in-50,IN,Indiana,Consumption,Natural Gas,Natural gas total consumption (excluding supplemental gaseous fuels),Billion Btu,219758,248273,281781,297815,333685,357502,399896,434632,454467,531512,548640,570398,580410,541215,530276,472567,420969,394286,436149,499345,482288,487854,471776,425164,451395,433689,396365,412377,459359,465877,456002,460594,485267,521235,523523,538395,576285,559146,527435,558192,576102,505274,538368,566838,526391,535512,499753,543800,555489,511289,577423,635117,654528,680051,723942,735055,779945,747919,890433,934151,871577
natg-ks-35,KS,Kansas,Consumption,Natural Gas,Natural gas total consumption (excluding supplemental gaseous fuels),Billion Btu,373664,364020,373666,367759,391306,440802,481093,446454,490591,540660,574542,605775,626853,597207,578795,490748,505408,497279,507973,571266,481990,422564,400519,345858,360762,354756,307990,343155,347982,338559,352645,373151,338755,386513,415552,367750,360921,338569,325041,302023,314868,273862,307432,284722,260117,258695,269274,291695,292523,292425,280413,285318,268086,288274,291483,280421,276404,279097,321809,319950,301402
natg-ky-24,KY,Kentucky,Consumption,Natural Gas,Natural gas total consumption (excluding supplemental gaseous fuels),Billion Btu,153807,156328,163826,173508,179666,176734,152219,197083,201137,240050,252265,248514,259546,250136,231423,209199,248673,221936,215021,220854,204062,202235,191042,177528,193323,177681,173524,178271,190884,195826,191704,196251,200899,213053,221269,245572,248009,239307,212107,225390,234171,216705,236124,231384,233361,240853,217166,235876,233165,214261,239057,229048,232701,235703,262278,276867,279935,296673,356673,361174,343787
natg-la-30,LA,Louisiana,Consumption,Natural Gas,Natural gas total consumption (excluding supplemental gaseous fuels),Billion Btu,1003771,1064610,1050301,1128773,1201445,1156449,1245597,1440390,1539750,1784110,1894224,1938558,1996015,2072164,2068614,1854766,2121366,2274100,2349710,2051384,1862179,1847639,1629186,1472328,1661309,1441820,1496106,1560707,1506424,1622888,1654692,1596766,1619499,1637028,1649015,1737257,1687569,1857072,1679040,1558295,1625863,1347228,1475464,1353179,1393140,1367497,1346690,1430621,1369823,1315265,1482948,1535704,1585876,1504969,1547176,1594207,1718305,1716392,1865382,1963927,1924420
natg-ma-38,MA,Massachusetts,Consumption,Natural Gas,Natural gas total consumption (excluding supplemental gaseous fuels),Billion Btu,80612,84630,92131,99924,108193,115712,117709,129884,133913,138632,149074,158329,162204,157258,156666,154583,157185,161465,161964,157883,169897,165351,181781,185610,208279,221026,188754,231953,216402,260271,273581,283708,344350,350562,381130,391216,386953,411405,367039,361211,357716,364097,404456,414970,383625,386339,378026,418907,415247,408509,447428,464018,430920,435312,432523,457124,440725,462406,452093,442794,400674
natg-md-6,MD,Maryland,Consumption,Natural Gas,Natural gas total consumption (excluding supplemental gaseous fuels),Billion Btu,73315,76520,84796,89004,94255,100979,102826,121287,129702,147720,159584,164689,180283,177629,175541,141854,149642,135168,139642,179631,162955,177238,159832,148327,162784,155581,157872,174143,177667,198687,180566,182961,189963,186562,190998,198577,200827,219008,195457,202525,219031,184783,203489,204345,201801,211830,189179,208439,202744,203604,217625,199132,216558,206126,217227,225969,229508,232723,312824,311631,296589
natg-me-42,ME,Maine,Consumption,Natural Gas,Natural gas total consumption (excluding supplemental gaseous fuels),Billion Btu,0,0,0,0,0,0,522,775,819,1139,1315,1475,1554,1657,1635,1976,2083,2047,2166,2162,2162,2288,2686,2475,2528,2620,2549,2747,3283,3930,4572,5001,5333,5191,5268,5538,5821,6470,5789,6646,48041,101190,126275,73517,89581,64818,67557,67227,74494,73569,80988,75061,70451,65886,62423,54203,54509,45125,48370,46301,47170
natg-mi-8,MI,Michigan,Consumption,Natural Gas,Natural gas total consumption (excluding supplemental gaseous fuels),Billion Btu,382980,422582,459179,470503,505780,563563,626782,699131,711046,788222,821261,863320,877742,929555,942595,894795,895140,745743,793936,880367,874651,811399,762073,710144,727492,717041,686621,668667,763254,797304,879335,889956,964201,924909,917002,970995,1017096,987593,871603,947027,971656,924496,984715,950714,938628,927535,816993,814887,797534,750783,758696,787337,804084,831741,878128,871834,926828,908197,1010919,1054986,1003430
natg-mn-24,MN,Minnesota,Consumption,Natural Gas,Natural gas total consumption (excluding supplemental gaseous fuels),Billion Btu,186121,199324,221625,218609,236502,248244,265810,285350,315017,328944,343007,352144,352111,360450,351995,331518,319516,292501,312196,332631,284941,264845,263011,246314,256402,258499,244526,239750,285439,301369,291771,318200,312165,331511,327091,357493,374298,360264,337078,351078,367359,344882,374171,374189,362346,372082,358198,395658,435086,405516,427186,424958,430277,478611,490111,448557,466365,466884,514172,549487,496026
natg-mo-42,MO,Missouri,Consumption,Natural Gas,Natural gas total consumption (excluding supplemental gaseous fuels),Billion Btu,270074,284094,299614,309137,332023,347967,357396,367195,372856,406671,432532,432108,428192,424673,411933,371837,381399,367704,360269,340138,322842,287706,282312,264229,269127,263961,244317,234492,254438,252657,241335,258636,241227,280680,267762,281056,296414,285391,261463,269052,288058,288586,278873,265133,268289,273386,257924,277919,298421,266711,282123,275308,258945,281399,301368,270885,273583,264614,330552,327798,303949
natg-ms-2,MS,Mississippi,Consumption,Natural Gas,Natural gas total consumption (excluding supplemental gaseous fuels),Billion Btu,187874,190591,199391,222937,250528,250626,284500,288650,319377,333993,369391,387779,387436,321528,283104,235345,203702,202631,208038,260547,270909,249062,276666,244281,276617,233010,220195,212336,216397,232394,261921,257004,250696,235310,266219,295377,277468,264210,252445,317777,312078,340904,354550,275147,290512,310713,315909,374990,364237,371245,444875,437873,499946,426902,439557,536996,561342,543721,591886,583800,610317
natg-mt-26,MT,Montana,Consumption,Natural Gas,Natural gas total consumption (excluding supplemental gaseous fuels),Billion Btu,57638,61314,65680,66566,69486,70795,72116,64908,62835,78205,90601,91096,87020,93117,81667,81190,75412,71595,72686,69114,61453,53029,52782,46619,47098,47312,41148,39561,42872,46671,44378,46719,46615,54265,53315,59571,63251,61699,61398,63624,69590,66483,70992,70048,68567,71089,75135,75077,77645,76635,72888,79470,75234,82298,80063,77443,77589,83319,90778,92649,87478
natg-nc-14,NC,North Carolina,Consumption,Natural Gas,Natural gas total consumption (excluding supplemental gaseous fuels),Billion Btu,47032,52291,58346,64539,70932,78245,89442,100822,117794,140204,154856,164420,167831,165215,143722,116889,102996,73905,83695,133751,155149,154283,146759,141025,148682,138331,140256,153261,156550,166835,166744,172818,186902,192526,195303,212010,222106,223419,222659,224741,240727,215600,243143,227387,232214,237525,230169,244475,249654,252729,308710,311189,367948,445018,462289,516026,540271,520659,599308,569405,557570
natg-nd-48,ND,North Dakota,Consumption,Natural Gas,Natural gas total consumption (excluding supplemental gaseous fuels),Billion Btu,27356,29310,32045,32283,33390,32437,31864,32049,33317,32944,33731,34618,37604,33206,35530,36862,41177,37650,39067,29236,23830,35457,29003,27302,22888,25551,21367,20616,25018,25922,28045,36122,32147,36274,39325,41663,45716,53699,45753,53404,53421,57334,61592,56088,56410,49643,50007,56842,60480,51921,64263,72247,71873,82334,89095,100852,105625,112146,130084,157419,150166
natg-ne-13,NE,Nebraska,Consumption,Natural Gas,Natural gas total consumption (excluding supplemental gaseous fuels),Billion Btu,140430,144566,149324,145771,160545,164719,195864,187907,202938,209613,224114,225463,226358,230780,223253,217521,197442,188426,162693,168959,159483,133481,135550,124993,129488,121224,101872,105571,117991,116612,106854,111956,103220,122210,123981,133675,133525,132007,131114,121364,127260,124051,121174,119741,116006,120125,131424,153490,172858,165418,169608,173657,161770,179617,179705,170346,172929,175613,196445,198771,192729
natg-nh-52,NH,New Hampshire,Consumption,Natural Gas,Natural gas total consumption (excluding supplemental gaseous fuels),Billion Btu,2952,3124,3431,3607,3817,4133,4197,4522,4208,5826,6796,7658,8015,8120,8391,7707,7919,7617,8204,8699,8874,9709,9686,9522,10116,10393,10197,11840,12830,13606,14265,14098,16907,16932,19813,20046,19295,21146,19233,20383,26207,24757,26077,56415,63829,72934,64644,64856,74025,62049,62612,72778,74336,55649,58785,70742,59638,53633,51471,55366,53630
natg-nj-26,NJ,New Jersey,Consumption,Natural Gas,Natural gas total consumption (excluding supplemental gaseous fuels),Billion Btu,144132,159189,180307,197097,209714,219196,236816,261542,278430,316113,331247,335264,329642,309709,282201,251669,332467,255522,236852,269934,341149,391491,377216,407751,419435,375320,350584,418223,409818,468254,447829,495053,625894,651646,706021,713123,718698,735341,696034,737575,617898,573040,617094,635689,644467,625429,566724,640236,634694,638324,671005,677521,670827,711999,805145,778866,793928,734147,799555,790685,678931
natg-nm-23,NM,New Mexico,Consumption,Natural Gas,Natural gas total consumption (excluding supplemental gaseous fuels),Billion Btu,207301,218948,247090,239911,226697,224253,247390,280382,286329,276591,292522,291726,311897,274018,273397,255637,294878,242912,225451,223092,231330,205433,213347,184595,169781,162312,144532,164588,185246,205131,251470,227349,211096,224999,221479,219476,233557,261881,241406,231312,259018,259626,229691,225220,229164,225352,227661,239858,252831,247947,246201,251838,249815,252867,256056,260038,259158,249357,281322,305538,291961
natg-nv-2,NV,Nevada,Consumption,Natural Gas,Natural gas total consumption (excluding supplemental gaseous fuels),Billion Btu,12883,16419,18141,20681,25579,29395,36305,36822,39177,46700,56868,71965,75223,77967,67689,65355,71205,74534,66305,85539,62016,78744,49889,44691,44747,41626,35772,41694,48338,65538,66759,68175,81193,87493,104940,112502,126894,135497,154656,159981,194126,181256,181010,191050,221648,236007,257595,262547,274915,284007,267808,255970,281432,282245,261902,312602,316653,305309,310875,315564,310738
natg-ny-42,NY,New York,Consumption,Natural Gas,Natural gas total consumption (excluding supplemental gaseous fuels),Billion Btu,434127,450630,491055,520712,527890,558658,645684,602670,653282,698046,725813,731597,707277,703023,641925,585536,604276,567877,576482,633562,752573,770856,790695,738159,809500,782888,749210,801487,812385,869652,894964,916539,1032726,1021481,1094082,1293868,1229479,1357187,1266346,1308185,1278811,1204885,1227223,1131344,1126597,1107206,1120196,1214349,1205137,1166614,1224484,1247757,1260950,1315282,1392378,1396693,1336455,1276905,1393657,1337750,1305282
natg-oh-22,OH,Ohio,Consumption,Natural Gas,Natural gas total consumption (excluding supplemental gaseous fuels),Billion Btu,724824,746456,784630,826138,852659,909391,975841,994595,1018464,1063953,1077151,1112130,1174203,1131760,1114904,978885,1031075,867837,950973,920390,841059,818902,770419,708534,768864,739854,744329,747082,837475,847953,775706,798398,838235,864580,871347,923007,966665,936758,842630,871913,926922,836825,862453,877891,862397,860874,770872,835555,823457,770759,810593,848771,869556,945731,1058802,1031716,994162,1014299,1236747,1260474,1233410
natg-ok-48,OK,Oklahoma,Consumption,Natural Gas,Natural gas total consumption (excluding supplemental gaseous fuels),Billion Btu,319270,316051,416403,490988,522805,480079,449319,460163,507884,558754,616279,631152,649909,625808,681130,678851,770752,787694,788658,844294,738931,694455,692328,655366,669277,603855,570749,617551,611171,620318,628222,589960,565655,600099,595671,586432,587957,573479,583964,550768,546706,505220,522530,556306,555273,600011,644381,677472,711379,681062,697351,676910,712411,682277,667360,711393,736164,692145,832847,862059,835717
natg-or-43,OR,Oregon,Consumption,Natural Gas,Natural gas total consumption (excluding supplemental gaseous fuels),Billion Btu,31941,35011,39190,46731,57979,59990,69324,73999,83504,92598,99572,105437,115326,114331,102365,114184,95830,75567,90025,97905,82324,78887,73916,69791,81467,85486,72523,82487,89162,111807,111724,127778,127163,141796,152929,152111,188209,193771,239269,246996,230962,235634,206808,215102,238049,239539,229731,260240,274659,254837,242914,203607,220578,244265,226472,245897,249829,262532,271311,302229,281901
